date,year,month,day,rha,ra,psa,wsa,wd,ta,da,max_ta,min_ta,confirm_dengue
1/22/2023,2023,1,22,62.30571429,0,100.745873,1.445079365,150.1190476,18.82031746,10.9984127,25.03920635,13.01,8
1/23/2023,2023,1,23,68.89095238,0,100.6949206,1.454920635,156.268254,19.26809524,12.98015873,25.44809524,13.67190476,15
1/24/2023,2023,1,24,69.78555556,0,100.7192063,1.367619048,77.63492063,20.13031746,13.84206349,26.86650794,14.32444444,14
1/25/2023,2023,1,25,66.29126984,0,100.6907937,1.278730159,130.9936508,20.89285714,13.78063492,27.01571429,15.09396825,12
1/26/2023,2023,1,26,68.26063492,0,100.5987302,1.249365079,222.4095238,21.28873016,14.68095238,27.39936508,15.71666667,2
1/27/2023,2023,1,27,70.60873016,0,100.6260317,1.684285714,247.2888889,21.45111111,15.45333333,27.36920635,16.35095238,2
1/28/2023,2023,1,28,71.01111111,0,100.6007937,1.897936508,249.3095238,20.89539683,14.9415873,26.95809524,15.84111111,6
1/29/2023,2023,1,29,65.53809524,0,100.6628571,1.73968254,202.6746032,20.34174603,12.79714286,26.9252381,14.34174603,14
1/30/2023,2023,1,30,64.28333333,0,100.7620635,1.460634921,209.2126984,21.1315873,13.44238095,28.06142857,14.67793651,7
1/31/2023,2023,1,31,62.62666667,0.150793651,100.5465079,1.572380952,294.0587302,21.3152381,13.05666667,27.47206349,15.70412698,14
2/1/2023,2023,2,1,63.37333333,0,100.5306349,2.427460317,303.8222222,20.91333333,13.15079365,27.21603175,15.99174603,2
2/2/2023,2023,2,2,56.70190476,0,100.6515873,2.529365079,296.6698413,19.28571429,9.440793651,26.62730159,13.01761905,8
2/3/2023,2023,2,3,56.97634921,0,100.5868254,2.106825397,295.0015873,18.95492063,9.347777778,26.37095238,12.5915873,2
2/4/2023,2023,2,4,57.2931746,0,100.4722222,1.827777778,300.3698413,19.21777778,9.731746032,26.15492063,12.8631746,10
2/5/2023,2023,2,5,54.74539683,0,100.4577778,1.511746032,279.847619,19.94793651,9.726031746,26.5647619,14.01492063,5
2/6/2023,2023,2,6,52.49857143,0,100.4838095,1.483968254,252.1142857,20.53984127,9.681587302,26.91269841,14.76587302,11
2/7/2023,2023,2,7,58.85587302,0,100.4098413,1.723809524,227.9365079,20.8715873,11.61111111,27.23968254,14.76380952,7
2/8/2023,2023,2,8,66.42936508,0.00015873,100.4785714,1.831269841,210.4761905,21.44825397,14.02952381,28.15809524,15.6384127,11
2/9/2023,2023,2,9,63.61396825,0.001111111,100.5368254,1.264603175,217.1888889,21.63761905,13.4247619,27.86857143,16.25111111,6
2/10/2023,2023,2,10,56.08793651,0,100.5904762,1.422539683,283.3063492,21.27761905,10.98111111,27.41285714,15.59063492,3
2/11/2023,2023,2,11,57.53730159,0,100.5138095,1.698888889,206.7301587,21.81539683,12.00365079,28.89111111,15.02920635,13
2/12/2023,2023,2,12,61.21460317,0,100.4995238,1.955079365,243.7,21.90126984,12.82253968,28.92349206,16.05253968,14
2/13/2023,2023,2,13,44.17190476,0.00031746,100.6309524,2.247301587,305.3063492,20.10873016,5.452539683,27.24714286,13.13031746,5
2/14/2023,2023,2,14,41.98746032,0,100.6406349,1.584285714,207.2412698,20.26063492,5.578571429,27.59349206,13.72253968,10
2/15/2023,2023,2,15,45.39142857,0,100.5031746,1.242539683,206.1142857,20.51174603,7.156349206,26.80873016,14.4652381,9
2/16/2023,2023,2,16,50.29190476,0.003968254,100.6169841,1.082857143,154.468254,21.53587302,9.858253968,28.01968254,15.7152381,0
2/17/2023,2023,2,17,55.00666667,0.036031746,100.7720635,1.043015873,193.247619,22.21761905,11.96714286,28.21285714,16.93396825,0
2/18/2023,2023,2,18,56.3847619,0.094126984,100.757619,1.035396825,209.131746,22.83396825,12.98825397,28.41619048,17.78555556,5
2/19/2023,2023,2,19,58.51555556,0.024603175,100.6536508,1.223174603,238.9603175,23.20047619,13.9468254,28.71206349,17.91380952,4
2/20/2023,2023,2,20,61.72984127,0.00952381,100.5504762,1.514920635,223.9047619,23.8131746,15.34761905,29.33396825,18.46238095,4
2/21/2023,2023,2,21,66.76015873,0.143333333,100.5465079,1.951111111,207.5571429,24.10380952,16.69873016,29.90460317,19.01015873,1
2/22/2023,2023,2,22,69.58920635,0.563015873,100.4304762,2.59047619,204.6968254,24.48539683,17.33285714,31.40984127,19.01301587,8
2/23/2023,2023,2,23,64.33571429,0.455873016,100.4714286,2.294920635,221.9111111,24.52873016,15.57222222,31.16142857,19.04238095,5
2/24/2023,2023,2,24,63.39492063,0.705555556,100.612381,1.527619048,224.4253968,24.50095238,15.7768254,31.02873016,18.92126984,2
2/25/2023,2023,2,25,56.18174603,0.473492063,100.8657143,1.370793651,138.515873,24.44603175,13.43507937,31.27587302,18.74746032,4
2/26/2023,2023,2,26,49.49857143,0.407936508,100.9788889,1.356984127,187.8238095,24.55206349,11.51857143,31.77825397,17.85555556,8
2/27/2023,2023,2,27,46.96809524,1.125396825,100.9233333,1.410634921,252.7714286,24.5784127,11.10126984,31.34301587,18.75095238,3
2/28/2023,2023,2,28,47.31761905,0.017619048,100.9477778,1.496507937,237.7539683,24.47285714,11.08904762,31.42428571,18.6152381,2
3/1/2023,2023,3,1,50.64396825,0.00031746,100.9606349,1.494761905,175.7809524,24.65873016,12.27396825,31.96492063,18.09603175,3
3/2/2023,2023,3,2,49.44142857,0,100.9295238,1.454126984,220.9873016,25.40238095,12.47904762,32.33095238,18.91126984,16
3/3/2023,2023,3,3,44.77984127,0,100.9161905,1.596031746,301.3888889,26.00365079,11.61936508,32.97412698,19.87349206,1
3/4/2023,2023,3,4,45.8852381,0,100.8644444,1.408730159,211.6968254,26.66095238,12.61904762,33.50920635,20.02428571,2
3/5/2023,2023,3,5,48.21571429,0.003015873,100.7485714,1.542222222,275.6587302,26.69952381,13.28952381,33.72809524,20.20936508,4
3/6/2023,2023,3,6,45.1347619,0.005079365,100.6528571,1.898253968,274.9222222,26.71666667,12.07047619,33.76571429,20.29634921,8
3/7/2023,2023,3,7,43.42126984,0.001428571,100.6995238,1.778730159,294.3396825,26.41555556,10.97047619,33.69142857,19.73888889,2
3/8/2023,2023,3,8,42.37888889,0,100.7785714,1.572063492,223.1730159,26.62,11.28253968,33.40619048,20.74603175,1
3/9/2023,2023,3,9,44.81714286,0.001746032,100.6774603,2.073492063,223.7936508,26.52015873,12.54634921,32.91634921,20.82984127,7
3/10/2023,2023,3,10,44.98761905,0,100.6712698,1.951587302,185.9365079,25.6052381,11.96571429,31.07047619,20.73619048,1
3/11/2023,2023,3,11,45.3352381,0.071904762,100.6580952,1.662539683,211.2730159,26.97380952,13.05396825,33.69761905,20.73428571,2
3/12/2023,2023,3,12,45.78793651,0.141111111,100.5904762,1.736984127,254.052381,27.33301587,13.37301587,34.56571429,20.9652381,3
3/13/2023,2023,3,13,44.54904762,0.060793651,100.4334921,1.594920635,307.2095238,27.6715873,13.08746032,34.73428571,21.19380952,4
3/14/2023,2023,3,14,52.42349206,0.133015873,100.287619,1.864444444,232.2380952,27.11603175,15.20952381,32.87142857,22.09825397,2
3/15/2023,2023,3,15,57.66492063,1.356666667,100.2469841,2.043333333,218.884127,26.94460317,16.34444444,33.15587302,22.03126984,5
3/16/2023,2023,3,16,65.00984127,3.573492063,100.4833333,1.946190476,179.6111111,25.70015873,17.68793651,31.27603175,21.28222222,3
3/17/2023,2023,3,17,66.90285714,3.144444444,100.5528571,1.64047619,127.4206349,25.18888889,17.84698413,29.98380952,21.3068254,0
3/18/2023,2023,3,18,64.09936508,6.12984127,100.4196825,1.38,194.4079365,25.49396825,17.53126984,30.78809524,21.06936508,4
3/19/2023,2023,3,19,77.93746032,18.33603175,100.3246032,1.94047619,177.1079365,23.48539683,19.18619048,26.91460317,21.22460317,7
3/20/2023,2023,3,20,78.33666667,14.8568254,100.2090476,2.503174603,190.415873,23.40095238,19.02111111,27.35968254,20.53650794,2
3/21/2023,2023,3,21,74.21063492,14.6747619,100.2165079,1.937460317,235.6984127,24.28253968,18.78444444,28.70777778,20.21968254,4
3/22/2023,2023,3,22,69.42079365,8.735238095,100.1465079,1.704285714,244.2269841,24.49920635,17.83920635,29.11793651,20.26587302,5
3/23/2023,2023,3,23,64.87650794,3.325873016,100.135873,1.748730159,233.5190476,24.78539683,16.68063492,29.89730159,19.90063492,1
3/24/2023,2023,3,24,64.66365079,1.543015873,100.2934921,1.394603175,208.6190476,25.45587302,17.26095238,31.22873016,19.77746032,0
3/25/2023,2023,3,25,66.39,2.318095238,100.3471429,1.620793651,199.8174603,26.3668254,18.74063492,32.02047619,20.94126984,6
3/26/2023,2023,3,26,67.6084127,1.683333333,100.1490476,2.084761905,216.8126984,27.01730159,19.60412698,32.91507937,21.94587302,0
3/27/2023,2023,3,27,67.8447619,4.113015873,100.1342857,1.901111111,222.7428571,26.9715873,19.48968254,32.59587302,22.10809524,4
3/28/2023,2023,3,28,65.25825397,5.069047619,100.1996825,1.703650794,223.9698413,27.2384127,18.94396825,32.92603175,22.17444444,6
3/29/2023,2023,3,29,68.22031746,8.86047619,100.3392063,1.832222222,206.5111111,26.98301587,19.7268254,32.11746032,22.5068254,2
3/30/2023,2023,3,30,71.28793651,7.271428571,100.2119048,1.905238095,196.3444444,26.56253968,20.14015873,31.50269841,22.03015873,6
3/31/2023,2023,3,31,79.18777778,17.91444444,100.2271429,1.798888889,178.0396825,25.46825397,21.26650794,29.86174603,22.04428571,0
4/1/2023,2023,4,1,81.00666667,26.60857143,100.1795238,1.508095238,226.7761905,24.54968254,20.8684127,27.90492063,22.03952381,4
4/2/2023,2023,4,2,73.50222222,8.993492063,100.0193651,1.904126984,235.9952381,25.16619048,19.42539683,29.73968254,20.8147619,3
4/3/2023,2023,4,3,68.25111111,5.166666667,100.0144444,2.107301587,223.4063492,26.3147619,18.91650794,31.52746032,20.98619048,2
4/4/2023,2023,4,4,68.34603175,3.245714286,100.0836508,2.308412698,212.6904762,27.2447619,19.80571429,32.65206349,22.32825397,5
4/5/2023,2023,4,5,70.89190476,5.842222222,100.028254,2.31968254,220.2634921,27.56349206,20.6031746,33.33269841,22.69603175,5
4/6/2023,2023,4,6,62.70206349,2.962222222,100.2790476,1.536984127,229.3873016,27.67301587,18.1868254,33.64444444,22.13857143,12
4/7/2023,2023,4,7,55.99650794,1.05984127,100.4479365,1.466031746,236.8079365,28.05555556,16.76126984,34.32698413,21.61111111,0
4/8/2023,2023,4,8,54.77190476,0.016984127,100.5566667,1.431111111,242.8444444,28.52587302,17.00015873,34.85761905,22.08396825,1
4/9/2023,2023,4,9,53.90301587,0.246190476,100.4761905,1.573174603,253.7349206,28.83253968,17.01825397,34.80936508,22.87285714,4
4/10/2023,2023,4,10,56.02095238,0.781746032,100.3019048,1.647936508,246.9222222,28.88968254,17.66920635,35.26079365,22.38238095,9
4/11/2023,2023,4,11,54.85063492,0.065396825,100.2725397,1.542698413,237.8111111,29.46269841,17.39412698,35.97142857,23.33428571,6
4/12/2023,2023,4,12,49.60079365,0,100.1706349,1.454761905,234.8555556,29.56698413,15.4631746,36.32126984,22.83190476,4
4/13/2023,2023,4,13,50.21825397,0,100.0863492,1.73968254,222.7238095,29.92079365,16.32460317,36.91428571,22.81,3
4/14/2023,2023,4,14,53.85079365,0,100.0530159,1.443015873,219.7761905,30.79269841,18.39111111,37.86809524,23.90920635,0
4/15/2023,2023,4,15,55.59412698,0.001111111,100.0207937,1.255555556,191.747619,31.11634921,19.50380952,37.79936508,25.16936508,0
4/16/2023,2023,4,16,56.23174603,0.040793651,99.88079365,1.507460317,218.4412698,30.97269841,19.39507937,37.35587302,25.24888889,7
4/17/2023,2023,4,17,61.5468254,0.097142857,99.94952381,2.202063492,199.831746,30.94253968,20.84936508,37.48650794,25.19698413,5
4/18/2023,2023,4,18,64.02492063,0.118095238,100.058254,2.084761905,192.8333333,31.13492063,21.76460317,37.65777778,25.66126984,7
4/19/2023,2023,4,19,63.62571429,0.591587302,99.70650794,2.394920635,200.1142857,31.15285714,21.2668254,37.84873016,25.55507937,0
4/20/2023,2023,4,20,62.41793651,1.747301587,99.46190476,2.618888889,194.9809524,31.32746032,20.96746032,38.03031746,25.76507937,1
4/21/2023,2023,4,21,61.18412698,3.828571429,99.55714286,2.381587302,209.4952381,30.95349206,20.52619048,37.11746032,25.55222222,0
4/22/2023,2023,4,22,57.37031746,2.499206349,99.7147619,1.814126984,201.4888889,30.18904762,19.02825397,36.08539683,25.04603175,0
4/23/2023,2023,4,23,59.86857143,5.654285714,100.0509524,1.946190476,144.3412698,28.48301587,18.95698413,32.7284127,24.98079365,0
4/24/2023,2023,4,24,59.9252381,1.713333333,100.3249206,1.451111111,165.4222222,28.65444444,19.17238095,34.01047619,23.40968254,9
4/25/2023,2023,4,25,57.91507937,2.727301587,100.2949206,1.485873016,270.6444444,28.98111111,19.08507937,34.02444444,23.92698413,11
4/26/2023,2023,4,26,56.97984127,1.255238095,100.1012698,1.46952381,232.5095238,29.57428571,19.16539683,35.22333333,24.05142857,8
4/27/2023,2023,4,27,57.03603175,1.405396825,100.1165079,1.514126984,214.9,30.1515873,19.62428571,35.6447619,24.82380952,13
4/28/2023,2023,4,28,62.67301587,7.877301587,100.1790476,1.683333333,221.831746,28.84809524,20.27603175,33.65206349,24.28349206,0
4/29/2023,2023,4,29,63.35222222,4.807142857,100.0839683,1.766031746,207.1365079,29.56666667,20.96047619,35.05095238,24.63079365,15
4/30/2023,2023,4,30,65.5284127,10.24047619,100.0142857,1.275396825,203.631746,29.05809524,21.27492063,33.85253968,24.90269841,9
5/1/2023,2023,5,1,68.09079365,4.612857143,100.1211111,1.558412698,273.6619048,28.12539683,21.29190476,32.10968254,24.69333333,24
5/2/2023,2023,5,2,61.11730159,0.647142857,100.2169841,1.453809524,243.9555556,28.99619048,20.11015873,33.77285714,24.80412698,27
5/3/2023,2023,5,3,63.67873016,3.427142857,100.2503175,1.845396825,205.6714286,29.23650794,21.03904762,34.08539683,24.7668254,16
5/4/2023,2023,5,4,69.08380952,9.047460317,100.1646032,1.942380952,218.4206349,28.59031746,21.83984127,33.08857143,24.96888889,9
5/5/2023,2023,5,5,69.9752381,6.913333333,99.87698413,1.902857143,229.4857143,28.67365079,22.11126984,32.98587302,24.67380952,4
5/6/2023,2023,5,6,65.62412698,3.376666667,99.75285714,1.777936508,228.0968254,29.59666667,21.39396825,34.72301587,24.98888889,14
5/7/2023,2023,5,7,60.45587302,1.746984127,99.75380952,1.836666667,235.052381,30.36349206,20.3784127,36.23650794,24.92603175,9
5/8/2023,2023,5,8,55.27460317,0.138253968,99.71619048,2.00015873,239.7619048,31.25126984,19.14063492,37.94936508,25.01079365,34
5/9/2023,2023,5,9,54.45222222,0.291587302,99.7284127,2.227777778,241.2079365,31.53492063,19.49063492,38.09888889,25.80047619,21
5/10/2023,2023,5,10,58.16793651,1.157460317,99.80253968,2.279206349,213.9761905,31.69190476,20.70269841,38.25936508,25.93238095,28
5/11/2023,2023,5,11,61.62666667,2.258253968,99.97904762,1.87047619,174.1190476,31.25984127,21.69380952,36.95174603,26.25047619,19
5/12/2023,2023,5,12,65.5115873,4.912222222,99.97666667,1.733809524,138.3587302,30.31190476,22.22444444,35.04507937,25.99571429,5
5/13/2023,2023,5,13,63.51079365,2.651428571,99.83730159,2.626507937,92.34285714,30.32047619,21.56079365,35.81539683,25.71079365,29
5/14/2023,2023,5,14,60.21460317,0.414444444,99.36063492,4.275555556,45.14920635,29.77079365,20.21730159,35.50571429,25.23365079,18
5/15/2023,2023,5,15,58.65888889,1.771269841,99.61634921,2.444285714,187.3444444,29.72873016,19.82031746,35.68333333,24.09492063,18
5/16/2023,2023,5,16,69.63761905,12.33825397,99.85349206,2.894920635,174.1952381,30.24126984,23.11587302,35.52634921,25.97206349,31
5/17/2023,2023,5,17,78.20936508,23.3668254,100.0936508,2.981587302,159.9746032,29.24063492,24.56698413,33.56539683,25.97555556,38
5/18/2023,2023,5,18,83.00190476,28.80555556,100.1831746,2.50952381,171.1253968,28.30015873,24.87952381,31.88285714,25.65857143,29
5/19/2023,2023,5,19,81.18952381,10.74142857,99.96444444,2.393650794,179.7984127,28.72730159,24.74206349,32.73047619,25.50269841,3
5/20/2023,2023,5,20,76.49936508,7.69047619,99.9,2.522539683,187.7,29.39761905,23.98174603,33.89603175,26.02079365,52
5/21/2023,2023,5,21,77.59571429,9.07968254,100.0415873,2.653015873,166.9984127,29.06587302,24.16142857,33.38746032,25.33968254,33
5/22/2023,2023,5,22,80.32174603,10.5684127,100.0698413,2.755714286,163.052381,28.92079365,24.7747619,32.58936508,25.94444444,40
5/23/2023,2023,5,23,82.59730159,18.09079365,100.0568254,2.007301587,159.284127,28.67507937,25.12730159,32.05015873,26.10031746,46
5/24/2023,2023,5,24,81.6631746,23.41507937,99.9731746,1.977936508,158.6650794,27.90222222,24.13666667,31.31920635,25.27968254,35
5/25/2023,2023,5,25,80.87444444,11.78777778,99.90492063,1.999365079,168.1126984,28.19396825,24.24825397,31.97412698,24.67968254,52
5/26/2023,2023,5,26,80.57269841,16.15253968,99.98031746,1.846190476,178.2968254,28.63555556,24.60952381,32.06857143,25.83619048,4
5/27/2023,2023,5,27,77.34238095,11.85285714,99.91142857,1.691111111,196.7619048,28.67873016,23.9115873,32.29952381,25.6168254,80
5/28/2023,2023,5,28,71.32730159,4.331428571,99.97984127,0.997936508,192.5952381,29.09063492,22.94444444,33.21301587,25.05079365,67
5/29/2023,2023,5,29,67.87619048,0.52031746,100.0620635,1.184920635,224.5111111,30.16428571,23.12825397,34.36555556,26.05285714,72
5/30/2023,2023,5,30,68.05365079,0.094444444,99.97555556,1.387142857,234.7920635,30.91920635,23.74825397,35.37174603,26.51873016,84
5/31/2023,2023,5,31,69.69873016,0.126349206,99.76460317,1.565873016,213.1555556,31.26126984,24.43079365,35.65079365,26.96634921,95
6/1/2023,2023,6,1,72.53777778,1.133015873,99.64571429,1.963333333,212.131746,30.74746032,24.35761905,34.74603175,27.58333333,112
6/2/2023,2023,6,2,70.60619048,1.86015873,99.66936508,2.231587302,214.7904762,30.76857143,23.52746032,35.25936508,26.91984127,4
6/3/2023,2023,6,3,74.02174603,1.937301587,99.7715873,2.034761905,187.2714286,30.6047619,24.59269841,34.87365079,26.80714286,141
6/4/2023,2023,6,4,73.01253968,1.08968254,99.75761905,1.835555556,186.9952381,30.71126984,24.42333333,34.86619048,26.97873016,97
6/5/2023,2023,6,5,72.09333333,1.181904762,99.61507937,1.582222222,193.3809524,30.84142857,24.58539683,35.15984127,26.68920635,101
6/6/2023,2023,6,6,69.58587302,1.038095238,99.52698413,1.695555556,165.9936508,31.07825397,24.23174603,35.16857143,27.35857143,96
6/7/2023,2023,6,7,69.43111111,2.528571429,99.47984127,1.757460317,171.9285714,31.49063492,24.58285714,35.86396825,27.55730159,147
6/8/2023,2023,6,8,70.91269841,12.64126984,99.42888889,1.703174603,179.6873016,31.27063492,24.72079365,35.28714286,27.82444444,134
6/9/2023,2023,6,9,75.00984127,19.84126984,99.34920635,2.048571429,183.5555556,29.98650794,24.62698413,33.25301587,27.44111111,11
6/10/2023,2023,6,10,75.39365079,11.69587302,99.26571429,1.938412698,178.1079365,30.05873016,24.74238095,34.08904762,26.75047619,156
6/11/2023,2023,6,11,77.33111111,16.4768254,99.20190476,2.58047619,172.1936508,30.20333333,25.29873016,34.01730159,26.91984127,189
6/12/2023,2023,6,12,82.94174603,14.48349206,99.26063492,2.67,160.7333333,29.50793651,26.0468254,32.49365079,27.21079365,180
6/13/2023,2023,6,13,81.68984127,14.15349206,99.22587302,2.742698413,169.8142857,29.99063492,26.12952381,33.81714286,26.79222222,211
6/14/2023,2023,6,14,82.12968254,21.67380952,99.24936508,3.891746032,179.6015873,30.12777778,26.27365079,33.55761905,27.73142857,201
6/15/2023,2023,6,15,79.85031746,25.5415873,99.23365079,4.416190476,185.9015873,30.68492063,25.86603175,34.86603175,27.92888889,285
6/16/2023,2023,6,16,81.34206349,35.30126984,99.34015873,3.831746032,180.3428571,30.46079365,26.22904762,34.4147619,27.76809524,39
6/17/2023,2023,6,17,82.45603175,19.15015873,99.4947619,3.704126984,176.0333333,30.30507937,26.38619048,33.89365079,27.68603175,477
6/18/2023,2023,6,18,84.76190476,33.88047619,99.5931746,3.426666667,167.9952381,29.47126984,26.35063492,32.4152381,27.32730159,305
6/19/2023,2023,6,19,87.56904762,20.59126984,99.5884127,2.868253968,173.6095238,28.85571429,26.47619048,31.31380952,27.00333333,322
6/20/2023,2023,6,20,85.14666667,12.6868254,99.56111111,3.020793651,178.4349206,28.94428571,25.9952381,31.75349206,26.82285714,334
6/21/2023,2023,6,21,87.8515873,17.5815873,99.64666667,3.036984127,177.2063492,28.68460317,26.37777778,30.82603175,27.0884127,360
6/22/2023,2023,6,22,86.40603175,12.60555556,99.69698413,2.817619048,175.5095238,28.37,25.7584127,30.78507937,26.53492063,369
6/23/2023,2023,6,23,84.63365079,12.63857143,99.60301587,2.628888889,148.4269841,28.79825397,25.76666667,31.94111111,26.11809524,46
6/24/2023,2023,6,24,84.2968254,17.44730159,99.47079365,3.137460317,138.4746032,28.9731746,25.85142857,32.53063492,26.42301587,500
6/25/2023,2023,6,25,83.43857143,11.38793651,99.52952381,3.651428571,141.1126984,28.79873016,25.52301587,32.22095238,26.12904762,399
6/26/2023,2023,6,26,86.62746032,23.69714286,99.55460317,3.886666667,147.7952381,28.18206349,25.63095238,30.78301587,26.22206349,371
6/27/2023,2023,6,27,89.05857143,39.13285714,99.61047619,3.764920635,160.4793651,27.92968254,25.90301587,30.2784127,26.20095238,145
6/28/2023,2023,6,28,88.91873016,33.71015873,99.80555556,3.505873016,172.3746032,28.13492063,26.08047619,30.55603175,26.23793651,108
6/29/2023,2023,6,29,90.35492063,34.39460317,99.81,2.823492063,191.1460317,28.00730159,26.25349206,29.99746032,26.50952381,44
6/30/2023,2023,6,30,89.54349206,25.69333333,99.69571429,2.660634921,201.5825397,28.40206349,26.47761905,30.73555556,26.56349206,72
7/1/2023,2023,7,1,86.51507937,33.45412698,99.68634921,2.178888889,194.6857143,29.04984127,26.46380952,31.82412698,26.79301587,270
7/2/2023,2023,7,2,89.18777778,19.8931746,99.61920635,2.402698413,187.3095238,28.82952381,26.81777778,31.32380952,26.90730159,509
7/3/2023,2023,7,3,89.45412698,20.25396825,99.63619048,2.316666667,186.4301587,28.80857143,26.85888889,30.96412698,27.18714286,436
7/4/2023,2023,7,4,85.93015873,8.22031746,99.56761905,1.726507937,169.2920635,29.19984127,26.50047619,32.00984127,26.84761905,678
7/5/2023,2023,7,5,86.51619048,14.39539683,99.45206349,2.543968254,138.1587302,29.08825397,26.51777778,31.83793651,26.77095238,584
7/6/2023,2023,7,6,87.96952381,21.39174603,99.60142857,3.498730159,156.1539683,28.75761905,26.49634921,31.20301587,26.86698413,661
7/7/2023,2023,7,7,89.42698413,14.12285714,99.78619048,3.265238095,161.8095238,28.58047619,26.63095238,30.60507937,26.97984127,182
7/8/2023,2023,7,8,87.55761905,11.36095238,99.82888889,2.688412698,162.9555556,28.86936508,26.51396825,31.65539683,26.8252381,820
7/9/2023,2023,7,9,86.11365079,8.047301587,99.72857143,2.373492063,184.8269841,29.08920635,26.4247619,31.89952381,26.60952381,836
7/10/2023,2023,7,10,86.35904762,10.48777778,99.69984127,2.559206349,192.8936508,29.29539683,26.66873016,32.26349206,26.95873016,889
7/11/2023,2023,7,11,85.89825397,11.20380952,99.71333333,3.248730159,191.0238095,28.89873016,26.17603175,31.97380952,26.68380952,1054
7/12/2023,2023,7,12,86.65412698,10.52095238,99.74285714,3.064761905,179.3587302,28.27063492,25.73031746,31.08904762,25.95793651,1246
7/13/2023,2023,7,13,88.41714286,15.78285714,99.72031746,2.697460317,172.8190476,28.53857143,26.36825397,30.99571429,26.63936508,1239
7/14/2023,2023,7,14,88.54968254,23.36634921,99.67952381,2.651904762,183.5095238,28.5052381,26.35460317,30.96095238,26.61412698,449
7/15/2023,2023,7,15,86.42031746,10.31587302,99.53777778,2.923809524,144.8333333,28.73634921,26.13952381,31.70904762,26.41111111,1623
7/16/2023,2023,7,16,87.79952381,5.887301587,99.4552381,3.461746032,152.4380952,28.50349206,26.21650794,31.28,26.11666667,1424
7/17/2023,2023,7,17,88.19079365,5.178888889,99.40984127,2.768730159,134.831746,28.39904762,26.18428571,30.8731746,26.46857143,1589
7/18/2023,2023,7,18,85.80444444,3.251904762,99.4015873,2.877936508,131.7365079,28.94571429,26.21142857,31.99206349,26.36047619,1533
7/19/2023,2023,7,19,85.7615873,4.020793651,99.32809524,2.917936508,148.2460317,29.24063492,26.48619048,32.41412698,26.7152381,1792
7/20/2023,2023,7,20,86.11825397,2.371746032,99.33190476,2.904920635,144.6333333,29.29460317,26.61507937,32.33888889,26.83777778,1755
7/21/2023,2023,7,21,86.64253968,6.302539683,99.60555556,2.38968254,125.7904762,29.07761905,26.52095238,31.71603175,27.02730159,496
7/22/2023,2023,7,22,87.07777778,6.49015873,99.89111111,2.807777778,132.3047619,28.80380952,26.35492063,31.35873016,26.8484127,2242
7/23/2023,2023,7,23,85.10984127,3.221269841,99.86365079,2.26015873,146.047619,29.1747619,26.28888889,32.05396825,26.74222222,2292
7/24/2023,2023,7,24,83.67063492,1.536031746,99.68349206,2.036507937,151.5460317,29.3668254,26.15634921,32.53,26.73857143,2293
7/25/2023,2023,7,25,83.91634921,3.558730159,99.6915873,2.563809524,141.2793651,29.34587302,26.19142857,32.49730159,26.85825397,2418
7/26/2023,2023,7,26,85.87936508,10.83111111,99.73666667,3.092698413,145.3698413,29.04809524,26.3252381,32.03111111,26.68380952,2653
7/27/2023,2023,7,27,85.78047619,10.11539683,99.6568254,3.113650794,163.4047619,29.22111111,26.4752381,32.31793651,26.74333333,2361
7/28/2023,2023,7,28,85.90507937,11.91174603,99.38190476,3.094603175,166.384127,29.20809524,26.48333333,32.31555556,26.88492063,1503
7/29/2023,2023,7,29,85.95698413,9.908253968,99.27206349,2.602539683,138.1936508,29.42126984,26.70746032,32.53555556,26.86365079,2202
7/30/2023,2023,7,30,82.77206349,5.485714286,99.09968254,1.673333333,125.4634921,30.1015873,26.68603175,33.11761905,27.20968254,2731
7/31/2023,2023,7,31,80.26333333,11.89047619,98.9884127,1.181587302,82.76666667,30.60888889,26.65126984,33.65380952,27.66095238,2694
8/1/2023,2023,8,1,84.87761905,29.27793651,98.8231746,2.998412698,122.7095238,30.13666667,27.18603175,33.36746032,27.65444444,2584
8/2/2023,2023,8,2,87.94666667,20.07444444,98.99412698,4.923015873,146.5888889,28.9347619,26.68,31.57587302,26.95793651,2711
8/3/2023,2023,8,3,87.29603175,12.35809524,99.27698413,3.671269841,167.0031746,28.87333333,26.46444444,31.79063492,26.60015873,2589
8/4/2023,2023,8,4,87.2284127,26.07349206,99.59777778,3.303809524,183.7968254,28.68904762,26.25587302,31.33428571,26.79365079,1757
8/5/2023,2023,8,5,86.82015873,12.98619048,99.6715873,3.337301587,195.3904762,28.51714286,26.01190476,31.29190476,26.23396825,2495
8/6/2023,2023,8,6,88.94,39.0852381,99.38777778,3.793492063,211.6190476,28.34190476,26.28380952,30.59666667,26.64079365,2764
8/7/2023,2023,8,7,90.95793651,102.6612698,99.09285714,3.854920635,230.1936508,28.26920635,26.62920635,30.24142857,26.90333333,2751
8/8/2023,2023,8,8,90.13349206,55.9347619,99.25634921,3.185238095,242.2079365,28.0052381,26.19777778,30.15968254,26.51507937,2742
8/9/2023,2023,8,9,88.8015873,15.02396825,99.60857143,2.414761905,210.9825397,28.31,26.22666667,31.06920635,26.25634921,2844
8/10/2023,2023,8,10,86.91095238,8.711111111,99.75968254,2.043492063,213.4904762,28.40793651,25.92174603,31.05571429,26.3115873,2959
